timestamp,x,y,z
1747384842826286,-0.756079,0.664327,1.32233
1747384842826343,-1.16835,0.866687,1.93825
1747384842826510,-0.756472,0.675127,1.32302
1747384842826594,-0.800797,0.707415,1.39159
1747384842826631,-0.980008,0.856448,1.69187
1747384842826715,-1.07588,0.936864,1.84392
1747384842826859,-1.0854,0.905735,1.84726
1747384842826932,-0.743049,0.653748,1.30092
1747384842827020,-0.865632,0.653633,1.45483
1747384842827029,-1.00262,0.747054,1.66298
1747384842827044,-0.815976,0.62265,1.37991
1747384842827044,-0.856845,0.644591,1.44082
1747384842827082,-1.60222,1.22421,2.62291
1747384842827269,-0.868047,0.639811,1.44939
1747384842827314,-0.918315,0.792897,1.58479
1747384842827392,-0.791987,0.675637,1.37705
1747384842827419,-0.86155,0.769313,1.4964
1747384842827614,-0.907355,0.810944,1.57726
1747384842827735,-0.801399,0.731016,1.41114
1747384842828332,-1.05759,0.965528,1.85045
1747384842828935,-0.998449,0.825356,1.71077
1747384842829108,-0.968701,0.896691,1.71861
1747384842829193,-0.930961,0.663337,1.54425
1747384842829376,-0.753412,0.676933,1.32672
1747384842829682,-0.863439,0.673514,1.46072
1747384842829720,-1.16653,0.930642,1.96059
1747384842829758,-0.992418,0.792081,1.68978
1747384842830001,-0.921409,0.723219,1.56901
1747384842830035,-0.992784,0.799049,1.6904
1747384842830205,-0.907505,0.750029,1.56692
1747384842830422,-0.843451,0.759122,1.47636
1747384842830483,-0.987978,0.83261,1.70485
1747384842830651,-0.85362,0.736293,1.48326
1747384842830736,-0.805843,0.681044,1.39973
1747384842830814,-0.79798,0.727256,1.41483
1747384842830821,-0.927662,0.773314,1.58958
1747384842830875,-1.07223,0.875663,1.8377
1747384842831014,-1.00837,0.765714,1.68277
1747384842831093,-0.917048,0.766805,1.58261
1747384842831143,-1.08366,0.875162,1.84431
1747384842831327,-0.983477,0.74419,1.66429
1747384842831340,-0.923126,0.817755,1.60324
1747384842831420,-0.968701,0.896691,1.71861
1747384842831453,-1.0228,0.578594,1.6223
1747384842831464,-1.06373,0.901609,1.8239
1747384842831669,-1.00276,0.690211,1.65251
1747384842831946,-0.991954,0.673508,1.63547
1747384842832041,-1.16164,0.999988,1.99149
1747384842832152,-0.784259,0.715662,1.39191
1747384842832197,-0.914134,0.845484,1.62057
1747384842832249,-1.0571,0.957779,1.84959
1747384842832297,-0.936658,0.692906,1.56319
1747384842832419,-0.972011,0.893682,1.71263
1747384842832513,-0.834519,0.778273,1.49125
1747384842832669,-1.07634,0.944549,1.84471
1747384842832686,-0.987955,0.711951,1.65009
1747384842832728,-1.08263,0.778075,1.79552
1747384842832744,-1.29791,1.12356,2.19465
1747384842832796,-0.923568,0.756114,1.59322
1747384842832812,-0.935231,0.661015,1.5608
1747384842832899,-0.984212,0.7579,1.66553
1747384842832920,-0.906865,0.737134,1.56582
1747384842832972,-0.928688,0.725414,1.58077
1747384842833087,-1.81714,1.33268,2.95547
1747384842833155,-0.917048,0.766805,1.58261
1747384842833222,-1.18745,0.946396,1.99432
1747384842833236,-0.684077,0.504167,1.13584
1747384842833344,-0.823022,0.59538,1.34798
1747384842833353,-1.42194,1.0983,2.37362
1747384842833446,-1.16195,0.909709,1.96578
1747384842833463,-0.852115,0.782361,1.51072
1747384842833481,-0.860583,0.594012,1.42837
1747384842833494,-0.940831,0.650461,1.54996
1747384842833499,-0.859693,0.657609,1.46404
1747384842833533,-0.783773,0.704232,1.39105
1747384842833571,-0.78879,0.727002,1.40892
1747384842833608,-1.42321,1.0484,2.34524
1747384842833610,-1.59689,1.24351,2.66525
1747384842833632,-1.17121,1.03428,2.0206
1747384842833650,-0.788552,0.721221,1.40849
1747384842833672,-1.15952,0.921518,1.9747
1747384842833694,-5.9106,4.89474,9.60466
1747384842833709,-0.656722,0.485909,1.08982
1747384842833712,-0.780888,0.711952,1.39558
1747384842833736,-1.07832,0.962124,1.87251
1747384842833740,-0.617718,0.45841,1.03249
1747384842833864,-0.842448,0.782179,1.50463
1747384842833930,-0.923254,0.695296,1.56178
1747384842833940,-0.849066,0.790881,1.5158
1747384842834098,-1.18285,0.925154,1.99971
1747384842834108,-0.988559,0.780799,1.69446
1747384842834211,-0.826039,0.455093,1.30359
1747384842834316,-5.74095,4.52345,9.27053
1747384842834331,-0.803403,0.700182,1.40501
1747384842834439,-0.910655,0.771661,1.59302
1747384842834470,-0.737693,0.673374,1.30941
1747384842834566,-0.787346,0.71363,1.38779
1747384842834579,-0.931873,0.617311,1.53581
1747384842834732,-0.925252,0.721212,1.58545
1747384842835088,-1.16554,0.870131,1.9462
1747384842835408,-0.845437,0.773698,1.49952
1747384842835453,-0.853786,0.742988,1.50329
1747384842835457,-0.744067,0.660451,1.31995
1747384842836117,-0.972443,0.841074,1.70173
1747384842836199,-0.915596,0.802938,1.61201
1747384842836480,-1.07179,0.868047,1.83694
1747384842836871,-0.920208,0.697518,1.56697
1747384842836880,-0.790793,0.696195,1.40273
1747384842836973,-0.853185,0.628873,1.44413
1747384842837018,-0.791486,0.731279,1.423
1747384842837027,-0.78808,0.709671,1.40765
1747384842837092,-0.802282,0.671492,1.40305
1747384842837186,-0.788713,0.439335,1.25902
1747384842837253,-0.848662,0.771408,1.4949
1747384842837587,-0.786055,0.740639,1.41388
1747384842837592,-1.06642,0.787355,1.79261
1747384842837679,-1.08862,0.67262,1.7599
1747384842837836,-0.787845,0.703903,1.40723
1747384842837907,-0.908025,0.787251,1.59933
1747384842837918,-0.84433,0.749035,1.49756
1747384842837918,-0.978482,0.770001,1.67798
1747384842837921,-1.08013,0.788352,1.80303
1747384842838007,-0.990607,0.757334,1.6867
1747384842838066,-0.817865,0.592919,1.37403
1747384842838083,-1.28513,0.801388,2.06496
1747384842838191,-0.905689,0.778374,1.57438
1747384842838223,-0.764272,-0.587141,1.19002
1747384842838297,-0.857026,0.740809,1.4987
