timestamp,x,y,z
1747403263259572,-0.485137,-0.272532,1.04371
1747403263259574,-0.813974,-0.816889,1.73688
1747403263259575,-0.99648,-0.882403,2.29534
1747403263259576,-0.0937107,0.00111245,0.293475
1747403263259580,-0.116479,0.010961,0.655845
1747403263259591,-0.555579,-0.0985247,2.0326
1747403263259602,-0.207324,-0.0638367,0.66522
1747403263259602,-0.474299,-0.121237,1.60062
1747403263259606,-0.0779704,-0.0117484,0.337157
1747403263259607,-0.701276,-0.633376,1.37312
1747403263259610,-0.582484,-0.489197,1.39062
1747403263259613,-0.494898,-0.544714,1.27482
1747403263259614,-0.581025,-0.618191,1.2926
1747403263259617,-0.818306,-0.228096,2.21714
1747403263259617,-0.589992,-0.199828,1.63237
1747403263259619,-0.625578,-0.0253094,1.42838
1747403263259625,-0.455485,-0.504988,1.07772
1747403263259631,-0.412375,-0.00751412,1.23253
1747403263259635,-0.0764019,-0.000147985,0.242166
1747403263259642,-0.0478258,0.00584805,0.206844
1747403263259642,-0.262114,-0.291675,0.668537
1747403263259650,-0.53063,-0.171705,1.55026
1747403263259656,-0.750079,-0.0665112,2.01158
1747403263259657,-0.900858,-0.466565,1.50437
1747403263259659,-0.808214,-0.595631,1.5143
1747403263259666,-0.758009,-0.829673,1.82644
1747403263259667,-0.0690727,0.00127631,0.31988
1747403263259667,-0.157211,0.0172639,0.703288
1747403263259671,-0.352295,-0.155158,0.925728
1747403263259673,-0.545256,-0.0446661,1.52492
1747403263259683,-0.0939046,-0.0197343,0.33875
1747403263259685,-0.0538209,-0.00116571,0.290439
1747403263259687,-0.448642,-0.0945724,1.38845
1747403263259691,-0.562743,-0.626542,1.42141
1747403263259695,-0.337617,-0.0627753,1.28934
1747403263259695,-0.333271,-0.0528687,1.29165
1747403263259695,-0.92997,-0.228587,2.87806
1747403263259700,-0.363383,-0.0424308,1.45149
1747403263259704,-0.209029,-0.00255455,1.15219
1747403263259706,-0.745269,-0.0667607,2.01942
1747403263259714,-0.475882,-0.201053,1.27607
1747403263259718,-0.624014,-0.0374591,1.74522
1747403263259720,-0.0933629,-0.0153156,0.378725
1747403263259728,-0.9979,-0.769567,1.88321
1747403263259735,-0.546057,-0.475705,1.31586
1747403263259740,-0.469343,-0.223629,1.19715
1747403263259740,-0.54064,-0.502855,1.3271
1747403263259751,-0.64429,-0.255962,1.56694
1747403263259756,-0.211576,-0.227034,0.519343
1747403263259756,-0.756729,-0.556214,1.42809
1747403263259757,-0.448401,-0.518287,1.15494
1747403263259759,-0.646192,-0.100303,2.46785
1747403263259766,-0.663078,-0.0406025,1.89505
1747403263259767,-0.384729,-0.445379,0.962485
1747403263259768,-0.122145,0.0138802,0.673252
1747403263259769,-0.479212,-0.127131,1.59655
1747403263259772,-0.172204,0.00551907,1.01338
1747403263259775,-0.53981,-0.194824,1.54255
1747403263259775,-0.548003,-0.257984,1.4116
1747403263259778,-0.375676,-0.118178,1.1908
1747403263259785,-0.479564,-0.475663,1.19985
1747403263259787,-0.680366,-0.383078,1.52677
1747403263259790,-0.724989,-0.051811,2.04955
1747403263259792,-0.0891969,-0.00987788,0.367458
1747403263259793,-0.356741,-0.22192,0.743003
1747403263259794,-1.39938,-0.70159,3.0611
1747403263259794,-0.3969,-0.0455847,1.80642
1747403263259797,-0.329434,-0.0510268,1.37913
1747403263259801,-0.357707,-0.276885,0.775949
1747403263259802,-0.180713,-0.0387047,0.489667
1747403263259804,-0.535331,-0.118748,1.85455
1747403263259804,-0.677757,-0.0474831,1.87542
1747403263259806,-0.673904,-0.382269,1.39255
1747403263259808,-0.519626,-0.297125,1.15599
1747403263259809,-0.562149,-0.0558945,1.50757
1747403263259809,-0.0641309,0.00240285,0.307913
1747403263259810,-0.31948,-0.014556,1.4799
1747403263259812,-0.11726,0.0127356,0.620138
1747403263259819,-0.880402,-0.166751,2.9712
1747403263259824,-0.607601,-0.331455,1.35172
