timestamp,x,y,z
1747396807944487,0.0493708,-0.0346882,0.0742822
1747396808085093,-0.350761,0.304678,0.613858
1747396808088187,-0.350761,0.304678,0.613858
1747396808088946,-0.34026,0.297525,0.59947
1747396808090233,-0.402949,0.344594,0.686076
1747396808090293,-0.354263,0.310985,0.619259
1747396808090520,-0.377333,0.326908,0.650916
1747396808090622,-0.365505,0.318743,0.634684
1747396808092019,-0.204017,0.211361,0.416421
1747396808093170,-0.411062,0.356244,0.69844
1747396808093244,-0.429329,0.370759,0.724122
1747396808093388,-0.389566,0.337949,0.667662
1747396808093500,0.0414469,0.0378237,0.0758182
1747396808093580,-0.361358,0.316783,0.628294
1747396808093661,-0.432751,0.374832,0.729318
1747396808093741,-0.41467,0.360411,0.703937
1747396808093806,-0.339873,0.301917,0.598858
1747396808093920,-0.397424,0.346662,0.67968
1747396808093984,-0.417884,0.36429,0.708832
1747396808094026,-0.384511,0.33759,0.661919
1747396808094041,-0.368938,0.32514,0.63996
1747396808094102,-0.350352,0.309167,0.613215
1747396808094116,-0.354069,0.313257,0.618952
1747396808094147,-0.365299,0.321068,0.634361
1747396808094397,-0.400816,0.350632,0.684864
1747396808094463,-0.407071,0.3518,0.692354
1747396808094614,-0.372265,0.328988,0.645076
1747396808094647,-0.330066,0.292857,0.585464
1747396808094747,-0.43255,0.377528,0.729005
1747396808094898,-0.417695,0.366915,0.708536
1747396808094935,-0.363638,0.321718,0.635694
1747396808095062,-0.343564,0.303601,0.60458
1747396808095137,-0.400624,0.353161,0.684562
1747396808095277,-0.380772,0.335965,0.656178
1747396808095297,-0.384705,0.33515,0.662224
1747396808095445,-0.353873,0.315527,0.618644
1747396808095469,-0.384317,0.340028,0.661613
1747396808095576,-0.365093,0.32339,0.634037
1747396808095719,-0.414466,0.363006,0.703618
1747396808095720,-0.330066,0.292857,0.585464
1747396808095785,-0.372265,0.328988,0.645076
1747396808095862,-0.393671,0.342431,0.673941
1747396808095905,-0.400816,0.350632,0.684864
1747396808095945,-0.403838,0.35433,0.689478
1747396808096072,-0.329882,0.295006,0.585172
1747396808096078,-0.339873,0.301917,0.598858
1747396808096092,-0.417695,0.366915,0.708536
1747396808096120,-0.365299,0.321068,0.634361
1747396808096248,-0.390546,0.344906,0.671165
1747396808096261,-0.372932,0.324792,0.644155
1747396808096293,-0.411062,0.356244,0.69844
1747396808096304,-0.34338,0.305823,0.604288
1747396808096308,-0.444868,0.381729,0.745521
1747396808096388,-0.43255,0.377528,0.729005
1747396808096414,-0.411565,0.351538,0.697114
1747396808096492,-0.367269,0.325802,0.641314
1747396808096524,-0.359706,0.317418,0.629605
1747396808096547,-0.387703,0.341377,0.66681
1747396808096588,-0.384511,0.33759,0.661919
1747396808096688,-0.363638,0.321718,0.635694
1747396808096874,-0.372265,0.328988,0.645076
1747396808096982,-0.403838,0.35433,0.689478
1747396808097324,-0.338256,0.302494,0.600049
1747396808097443,-0.357314,0.319442,0.623954
1747396808097459,-0.40366,0.356888,0.689198
1747396808097502,-0.417695,0.366915,0.708536
1747396808097573,-0.339679,0.30411,0.598552
1747396808097603,-0.429112,0.373423,0.723785
1747396808097684,-0.393452,0.344898,0.673599
1747396808097698,-0.387521,0.343843,0.666524
1747396808097748,-0.384317,0.340028,0.661613
1747396808097931,-0.47867,0.40868,0.792032
1747396808097938,-0.365093,0.32339,0.634037
1747396808097949,-0.372081,0.331368,0.644787
1747396808097982,-0.410844,0.358807,0.698099
1747396808097996,-0.372703,0.327137,0.643798
1747396808098098,-0.353873,0.315527,0.618644
1747396808098109,-0.456747,0.391311,0.761253
1747396808098135,-0.328465,0.293403,0.586601
1747396808098362,-0.410625,0.361367,0.697758
1747396808098375,0.0346806,0.0427867,0.0856647
1747396808098452,-0.338256,0.302494,0.600049
1747396808098559,-0.397012,0.351657,0.679035
1747396808098670,-0.379087,0.336668,0.657603
1747396808098688,-0.415949,0.367737,0.710179
1747396808098862,-0.367075,0.328159,0.641007
1747396808098875,-0.398903,0.353928,0.686102
1747396808098933,-0.341754,0.306412,0.605498
1747396808098962,-0.414261,0.365598,0.703299
1747396808098963,-0.352425,0.313875,0.620221
1747396808099011,-0.348718,0.309772,0.614464
1747396808099046,-0.355847,0.317774,0.625534
1747396808099235,-0.382622,0.340744,0.663057
1747396808099353,-0.367269,0.325802,0.641314
1747396808099363,-0.328465,0.293403,0.586601
1747396808099516,-0.371263,0.325461,0.645532
1747396808099532,-0.40366,0.356888,0.689198
1747396808099579,-0.384317,0.340028,0.661613
1747396808099602,-0.350148,0.311408,0.612893
1747396808099639,-0.328283,0.295556,0.58631
1747396808099866,-0.357314,0.319442,0.623954
1747396808099921,-0.397724,0.344589,0.678091
1747396808100009,-0.461126,0.396197,0.767869
1747396808100077,-0.380772,0.335965,0.656178
1747396808100167,-0.50613,0.424327,0.828504
1747396808100174,-0.49968,0.417794,0.818836
1747396808100198,-0.329698,0.297152,0.58488
1747396808100285,-0.387521,0.343843,0.666524
1747396808100388,-0.352231,0.316149,0.619914
1747396808100445,0.0299237,0.0472102,0.0922785
1747396808100483,-0.385818,0.34457,0.667985
1747396808100555,-0.415949,0.367737,0.710179
1747396808100603,-0.40193,0.357665,0.690753
1747396808100694,-0.428895,0.376085,0.723447
1747396808100730,-0.532738,0.448515,0.865805
1747396808100746,-0.333543,0.294388,0.590869
1747396808100801,-0.348515,0.312018,0.614141
1747396808100820,-0.320344,0.288409,0.572109
1747396808100831,-0.357129,0.321737,0.623661
1747396808100841,-0.34301,0.310261,0.603702
1747396808100850,-0.302824,0.272029,0.548187
1747396808100875,-0.368547,0.329841,0.639345
1747396808102825,-0.359061,0.324298,0.628587
1747396808102836,-0.365396,0.328827,0.642361
1747396808102901,-0.404659,0.360176,0.692856
1747396808103028,-0.418772,0.370328,0.712359
1747396808103039,-0.378675,0.341487,0.656954
1747396808103059,-0.366685,0.332865,0.640391
1747396808103176,-0.336439,0.305272,0.600934
1747396808103360,-0.395096,0.354917,0.680234
