timestamp,x,y,z
1747400063228097,0.105285,0.0540293,0.18756
1747400063326325,0.0424055,0.0263347,0.0750283
1747400063326564,0.0419187,0.0265769,0.0757053
1747400063330801,-0.253676,-0.153539,0.666796
1747400063905816,-0.671313,0.0735408,1.22296
1747400063905816,-0.067685,-0.00472479,0.302895
1747400063905818,-0.186185,0.052762,0.407398
1747400063905819,-0.665758,-0.585751,1.42066
1747400063905820,-0.631387,-0.305989,1.42964
1747400063905822,-0.298417,0.0775658,1.48822
1747400063905826,-20.8716,-6.02392,49.3782
1747400063905828,-0.834479,-0.268192,2.19268
1747400063905829,-0.613069,0.0684267,1.30849
1747400063905831,-0.749435,-0.0155864,1.99008
1747400063905834,-0.132187,-0.0285055,0.435033
1747400063905835,-0.446059,-0.0477747,1.75569
1747400063905836,-0.864815,-0.606678,1.59768
1747400063905837,-0.0513033,0.00317194,0.276857
1747400063905841,-0.357737,-0.231243,0.660772
1747400063905846,-8.72951,0.454875,15.4691
1747400063905857,-0.0901566,0.0148414,0.344299
1747400063905858,-0.818936,-0.724448,1.51262
1747400063905859,-0.483985,-0.409499,0.93364
1747400063905862,-0.333709,-0.354687,0.761901
1747400063905867,-0.260701,-0.265937,0.590071
1747400063905868,-0.092136,0.0124765,0.319181
1747400063905870,-0.347723,-0.0881291,1.07637
1747400063905873,-3.15736,-0.0692308,6.00275
1747400063905874,-0.0555233,0.0094273,0.257204
1747400063905874,-0.632818,-0.459321,1.31844
1747400063905881,-0.603195,-0.328156,1.48068
1747400063905886,-0.485639,-0.0686408,1.17042
1747400063905887,-0.647558,-0.114469,1.54634
1747400063905889,-1.15349,-1.15293,2.40273
1747400063905890,-0.710197,-0.554779,1.35017
1747400063905892,-0.528719,-0.048719,1.31028
1747400063905892,-0.651923,0.0722091,1.38014
1747400063905892,-0.451106,-0.0508441,1.12862
1747400063905894,-0.233854,0.0283893,1.34599
1747400063905894,-0.543769,-0.550432,1.2308
1747400063905895,-0.309035,-0.0611091,1.04325
1747400063905896,-0.142264,0.0183569,0.647511
1747400063905898,-0.0926398,0.017086,0.348804
1747400063905910,-0.554767,-0.017787,1.50376
1747400063905910,-0.267488,-0.00298031,1.41474
1747400063905912,-0.495874,-0.421721,1.04118
1747400063905913,-0.752169,-0.669275,1.45088
1747400063905914,-0.313466,-0.0794803,0.993621
1747400063905916,-0.0782275,0.000665151,0.322355
1747400063905920,-0.193218,-0.0868415,0.497739
1747400063905922,-0.934675,0.0923352,1.90163
1747400063905924,-0.649383,0.0563231,1.38596
1747400063905925,-0.488541,-0.157541,0.865659
1747400063905927,-1.82725,-0.51082,4.70726
1747400063905927,-0.604306,-0.0496174,1.33314
1747400063905931,-0.76861,-0.544689,1.56392
1747400063905934,-0.478732,-0.0552137,1.17551
1747400063905936,-0.537062,-0.365048,1.22622
1747400063905939,-0.560007,0.0271619,1.08843
1747400063905940,-0.502532,-0.383671,0.969485
1747400063905941,-1.92587,-1.6035,3.85714
1747400063905942,-0.573642,0.00607128,1.62235
1747400063905942,-0.521702,-0.0541097,1.31789
1747400063905945,-1.11008,-0.226275,3.07208
1747400063905945,-0.772004,-0.659065,1.41596
1747400063905947,-0.158313,-0.0793895,0.396134
1747400063905948,-0.601343,-0.0806481,1.97835
1747400063905953,-0.709458,-0.566073,1.35848
1747400063905954,-0.201307,-0.126643,0.472128
1747400063905959,-0.578774,-0.109458,1.36928
1747400063905960,-0.608596,0.104189,1.30974
1747400063905968,-19.025,-11.593,31.3672
1747400063905970,-0.37051,-0.0880259,1.18924
1747400063905971,-0.702285,-0.636779,1.52341
1747400063905974,-1.65199,-1.58618,3.36071
1747400063905975,-0.0890058,-0.0087671,0.350177
1747400063905977,-0.648967,-0.0936244,1.54942
1747400063905978,-0.532047,-0.202507,1.42668
1747400063905981,-0.55817,-0.274319,1.39674
1747400063905985,-4.30218,-0.222963,8.23898
1747400063905992,-0.607996,0.119376,1.30849
1747400063905993,-0.126188,-0.00957234,0.420393
1747400063905993,-0.462875,-0.229478,0.803825
1747400063905994,-0.675062,-0.455406,1.38443
1747400063905998,-0.526707,0.014688,1.53909
1747400063906002,-0.603589,-0.0832378,1.33177
1747400063906003,-0.772205,-0.667466,1.41629
1747400063906005,-1.0974,-0.365672,1.85652
1747400063906005,-0.633478,-0.0756352,2.16667
1747400063906007,-0.573249,-0.0345252,1.25434
1747400063906007,-0.281061,-0.00261,1.17672
1747400063906009,-1.27433,-1.14999,2.65459
1747400063906009,-0.367507,-0.092021,1.12429
1747400063906009,-0.595969,-0.0742263,1.46337
1747400063906010,-0.514265,0.0555978,1.69215
1747400063906016,-0.567413,-0.0834596,1.37993
1747400063906016,-0.292788,-0.0059933,1.48926
1747400063906016,-0.822521,-0.652784,1.68663
1747400063906017,-0.653454,-0.516172,1.19852
1747400063906018,-0.161675,0.0176367,0.931259
1747400063906019,-0.540505,-0.234702,1.42019
1747400063906020,-0.140352,-0.0294977,0.450557
1747400063906022,-0.231931,-0.246967,0.524916
1747400063906022,-1.55267,-0.588036,3.74198
1747400063906024,-1.37783,-0.11791,4.71093
1747400063906026,-0.561948,-0.158054,1.66036
1747400063906028,-0.420811,-0.0679204,1.51828
1747400063906028,-8.31066,-5.12377,13.79
1747400063906032,-0.586354,0.0881553,1.97927
1747400063906034,-0.712784,-0.10585,2.37488
1747400063906039,-0.668534,-0.437174,1.54018
1747400063906043,-0.466011,-0.147253,1.37687
1747400063906044,-0.778154,-0.679822,1.40743
1747400063906045,-0.317203,-0.00632669,1.58261
1747400063906047,-0.518911,-0.397898,1.08105
1747400063906048,-0.771153,-0.559789,1.58091
1747400063906050,-0.164022,-0.0449879,0.507567
1747400063906052,-0.673061,-0.503456,1.27947
1747400063906052,-0.311304,0.0352992,1.22492
1747400063906058,-1.03974,-0.0991503,2.55301
1747400063906061,-0.72787,0.0196441,2.03579
1747400063906066,-0.506849,-0.0578783,1.23296
1747400063906069,-0.606265,0.0150266,1.31572
1747400063906069,-0.671401,-0.50968,1.27644
1747400063906069,-0.678248,-0.472912,1.27074
1747400063906076,-0.719377,-0.470103,1.46384
1747400063906077,-0.569221,0.13786,1.24565
1747400063906077,-0.296935,0.0530661,0.638999
1747400063906079,-0.5768,-0.583768,1.29424
1747400063906082,-0.150815,-0.0132776,0.466824
1747400063906083,-0.0481,0.00256278,0.270834
1747400063906086,-0.67109,0.0497874,1.35478
1747400063906089,-0.509264,-0.417085,0.968059
1747400063906092,-0.177145,-0.00334315,0.741971
1747400063906094,-0.110288,-0.0194295,0.387364
1747400063906095,-0.168175,-0.0971193,0.409025
1747400063906096,-0.485584,-0.335798,1.04483
1747400063906096,-0.363811,-0.0295245,1.68522
1747400063906097,-0.604351,-0.240128,1.60477
1747400063906103,-0.538946,0.0353965,1.66822
1747400063906104,-0.0927406,0.0150559,0.349064
1747400063906109,-0.113646,-0.0189735,0.39373
1747400063906118,-0.312085,-0.0732445,0.796001
1747400063906120,-0.680166,-0.324351,1.68588
1747400063906121,-0.768358,-0.436928,1.24341
1747400063906127,-0.727653,-0.420977,1.18485
1747400063906128,-0.118398,0.0205282,0.602192
1747400063906130,-18.4027,-3.3539,36.0328
1747400063906131,-0.125203,0.00220659,0.357861
1747400063906134,-3.23753,-0.170431,6.29249
1747400063906134,-0.681003,0.00345637,1.86474
1747400063906137,-0.718568,-0.500028,1.33676
1747400063906139,-0.774783,-0.303333,1.97687
1747400063906139,-0.545657,-0.0327661,1.39231
1747400063906142,-0.615905,-0.502367,1.14582
1747400063906144,-0.693465,-0.162753,2.09695
1747400063906148,-0.580823,-0.13965,1.79799
1747400063906152,-0.154249,0.0240582,0.702531
1747400063906160,-0.147718,-0.0315427,0.468292
1747400063906161,-0.614393,-0.373616,1.46697
1747400063906165,-1.23425,-0.0488871,2.51126
1747400063906168,-0.583385,-0.0403803,1.47415
1747400063906169,-0.535758,-0.130407,1.67839
1747400063906174,-0.0512232,0.00209511,0.276635
1747400063906175,-0.606872,-0.237932,1.61101
1747400063906176,-0.14254,-0.0290865,0.331221
1747400063906177,-0.407853,0.0286041,0.87761
1747400063906178,-0.685048,-0.569436,1.26543
1747400063906179,-0.0496208,0.00206516,0.273636
1747400063906180,-0.0851417,0.0122753,0.330064
1747400063906181,-0.221914,-0.119331,0.539686
1747400063906186,-3.8817,-2.38647,6.52424
1747400063906188,-0.347693,-0.0129943,0.92298
1747400063906188,-0.147467,0.0233904,0.683548
1747400063906189,-0.543938,-0.555322,1.23108
1747400063906190,-0.136415,-0.028359,0.322729
1747400063906190,-0.257481,-0.0489127,0.892264
1747400063906191,-0.174947,-0.0100358,0.825432
1747400063906195,-0.0529446,0.00321457,0.279931
1747400063906197,-0.566887,-0.598895,1.30565
1747400063906199,-0.512057,-0.0310875,1.31946
1747400063906202,-0.765993,-0.43822,1.24729
1747400063906202,-0.468185,-0.18201,1.28176
1747400063906203,-0.474258,-0.157205,1.37023
1747400063906204,-0.66813,0.0697669,2.11834
1747400063906204,-0.125291,0.00290289,0.358041
1747400063906205,-0.07995,-0.0110146,0.296645
1747400063906206,-0.486641,-0.533995,1.12095
1747400063906209,-0.435645,-0.350315,0.92204
1747400063906214,-0.338468,0.0366296,1.46415
1747400063906217,-0.375532,-0.0336407,0.948885
1747400063906218,-0.145643,-0.0301032,0.335492
1747400063906218,-0.611955,-0.375068,1.46152
1747400063906220,-0.528246,-0.455363,1.01154
1747400063906223,-0.565943,-0.0912839,1.37665
1747400063906223,-0.0915036,-0.00818059,0.354808
1747400063906223,-0.227948,0.0628154,0.456723
1747400063906226,-0.721728,0.00656007,3.22867
1747400063906227,-1.4526,-0.997067,2.80198
1747400063906227,-0.252543,0.0190259,1.42217
1747400063906228,-0.593899,0.0308224,1.77518
1747400063906230,-0.136432,-0.0277356,0.32276
