timestamp,x,y,z
1748338999406834,-0.121896,0.118409,0.32419
1748339001188613,-0.174701,-0.0385065,0.382361
1748339001189077,-0.171564,-0.0865809,0.378453
1748339001189224,-0.17558,-0.0893624,0.384067
1748339001189689,-0.182608,-0.0921747,0.396122
1748339001189721,-0.175592,-0.0855782,0.390665
1748339001189760,-0.179345,-0.0482977,0.39571
1748339001189917,-0.183979,-0.0951807,0.395809
1748339001190019,-0.175697,-0.0855581,0.397677
1748339001190074,-0.17528,-0.0661359,0.396858
1748339001190141,-0.182571,-0.0944648,0.396061
1748339001190190,-0.17241,-0.0379849,0.377167
1748339001190696,-0.166346,-0.0795852,0.373248
1748339001190862,-0.172302,-0.0416259,0.376992
1748339001190883,-0.174254,-0.0879384,0.384386
1748339001191540,-0.16815,-0.0373724,0.371129
1748339001191870,-0.178399,-0.0938253,0.390234
1748339001192106,-0.175463,-0.0638786,0.397181
1748339001192186,-0.170068,-0.0865678,0.37843
1748339001192333,-0.17605,-0.0414507,0.382101
1748339001192670,-0.171089,-0.0350786,0.377442
1748339001192898,-0.179716,-0.0922277,0.38985
1748339001192925,-0.161232,-0.0684803,0.368102
1748339001193126,-0.162526,-0.0712911,0.36784
1748339001193182,-0.173796,-0.0386106,0.383412
1748339001193253,-0.182953,-0.0366096,0.393836
1748339001193438,-0.180388,-0.0443576,0.394798
1748339001193694,-0.178308,-0.0899984,0.390055
1748339001193741,-0.17423,-0.0849439,0.384333
1748339001193845,-0.154179,-0.0620772,0.352039
1748339001193999,-0.169646,-0.0358151,0.377519
1748339001194123,-0.180415,-0.0428745,0.388238
1748339001194154,-0.18245,-0.0967185,0.395854
1748339001194534,-0.171519,-0.0812097,0.391617
1748339001194655,-0.174404,-0.0848857,0.39817
1748339001194709,-0.161171,-0.0706015,0.367997
1748339001194828,-0.180692,-0.0542532,0.388754
1748339001194856,-0.178387,-0.092305,0.390207
1748339001194961,-0.163677,-0.068069,0.373684
1748339001195166,-0.168596,-0.0446738,0.371929
1748339001195422,-0.163184,-0.041151,0.366346
1748339001195448,-0.167232,-0.0360215,0.372075
1748339001195451,-0.157546,-0.051821,0.356628
1748339001195469,-0.175592,-0.0646884,0.397419
1748339001195519,-0.179054,-0.039885,0.38852
1748339001195523,-0.177759,-0.049055,0.395661
1748339001195636,-0.161256,-0.0560933,0.361838
1748339001195862,-0.15886,-0.0688794,0.362685
1748339001195867,-0.168567,-0.0417794,0.371869
1748339001196063,-0.168251,-0.0446003,0.371328
1748339001196406,-0.178059,-0.0398916,0.396164
