timestamp,x,y,z
1746791949202126,34.4482,-51.877,-101.84
1746791949202308,38.605,-34.0557,-85.8479
1746791949202706,51.7685,-2.26767,-61.8441
1746791949203406,31.1491,-33.7394,-83.4972
1746791949204102,64.9914,-55.9488,-188.821
1746791951361762,-18.0101,34.0264,173.921
1746791951361772,-362.77,206.137,1261.01
1746791951361774,-29.9549,71.704,299.53
1746791951361777,464.189,-355.08,-1098.97
1746791951361786,-24.1017,53.3883,221.273
1746791951361789,-38.5983,70.7803,296.215
1746791951361792,-188.722,142.828,625.297
1746791951361794,1378.07,-573.058,-3366.97
1746791951361795,-20.0617,53.4382,268.243
1746791951361795,-183.745,124.1,461.411
1746791951361797,-46.1071,73.4693,171.096
1746791951361803,-71.1432,59.6833,302.706
1746791951361807,-54.3563,105.249,322.588
1746791951361811,-251.557,164.677,865.377
1746791951361814,-48.0227,-9.9144,144.844
1746791951361823,-230.353,207.502,407.305
1746791951361825,-394.963,325.118,954.146
1746791951361827,-63.9857,-19.7342,175.671
1746791951361833,724.243,-275.754,-1374.23
1746791951361836,-113.493,77.3632,258.945
1746791951361838,-11.175,25.9139,122.643
1746791951361844,-288.982,276.886,1003.78
1746791951361851,-54.3562,84.508,283.971
1746791951361851,-145.313,72.0181,492.131
1746791951361853,-337.962,192,991.21
1746791951361860,-217.482,129.962,577.675
1746791951361865,-256.549,266.761,975.9
1746791951361866,-169.837,108.859,491.81
1746791951361870,-30.4964,28.0278,190.305
1746791951361881,-36.086,86.5071,332.92
1746791951361886,366.877,-190.564,-539.367
1746791951361897,-447.277,372.294,1002.34
1746791951361900,-63.2849,80.316,339.683
1746791951361901,-153.297,42.4581,390.208
1746791951361907,-44.2174,44.391,251.467
1746791951361913,-1198.36,306.12,1611.8
1746791951361913,1122.89,-427.313,-2306.59
1746791951361915,-22.0361,42.4144,123.432
1746791951361915,-234.146,94.707,683.067
1746791951361916,-98.6561,77.9922,388.931
1746791951361916,234.91,-128.856,-420.49
1746791951361927,330.415,-158.126,-573.329
1746791951361954,-60.9709,41.1661,242.112
1746791951361956,273.987,-148.467,-510.212
1746791951361973,277.25,-167.496,-504.517
1746791951361977,-131.963,123.893,538.631
1746791951361977,-158.806,44.2554,440.848
1746791951361978,-10.4939,27.8322,125.54
1746791951361989,-811.425,372.559,1238.68
1746791951361989,-172.812,131.078,458.795
1746791951361990,-12.1694,41.8391,132.549
1746791951361995,-23.1701,71.6717,263.106
1746791951362007,-70.2506,26.9359,216.794
1746791951362022,-227.313,88.2912,654.344
1746791951362027,-20.5187,47.4153,260.756
1746791951362030,637.718,-322.58,-993.832
1746791951362032,866.527,-450.922,-1574.39
1746791951362032,-132.649,43.8147,296.418
1746791951362036,-56.5608,68.2626,373.51
1746791951362037,-76.174,103.156,434.567
1746791951362038,-503.264,262.825,1359.37
1746791951362042,-34.7064,47.7334,165.867
1746791951362054,169.678,-80.4993,-257
1746791951362057,-10.8036,29.5354,161.798
1746791951362061,-243.271,148.766,740.156
1746791951362062,541.453,-334.318,-877.443
1746791951362095,-675.27,382.903,2222.35
1746791951362098,222.539,-23.2569,-281.144
1746791951362100,321.372,-143.62,-651.618
1746791951362103,337.124,-141.674,-716.513
1746791951362104,-183.5,113.971,508.045
1746791951362104,-149.267,150.916,351.989
1746791951362113,-10.6517,27.89,159.924
1746791951362116,-37.4963,30.257,207.913
1746791951362119,-126.015,47.7346,265.607
1746791951362129,-557.077,394.003,2035.62
1746791951362129,-67.4487,75.1279,434.489
1746791951362133,-34.3587,89.1104,342.785
1746791951362138,396.557,-183.326,-828.257
1746791951362138,-76.832,68.2486,246.985
1746791951362139,-34.1543,36.2697,210.628
1746791951362155,-333.104,124.569,802.475
1746791951362159,-72.3969,83.0002,386.521
1746791951362161,287.006,-147.912,-424.211
1746791951362165,-45.5633,63.8812,289.888
1746791951362167,-93.5044,48.6323,204.86
1746791951362168,-1547.37,660.598,4016.16
1746791951362168,-170.039,108.589,394.386
1746791951362171,-97.4253,76.412,287.272
1746791951362173,-13.4223,22.9655,147.885
1746791951362174,251.622,-34.5809,-301.417
1746791951362176,-93.7239,72.9076,439.442
1746791951362177,-17.1494,25.7731,173.285
1746791951362179,-1488.33,528.054,3322.42
1746791951362181,-17.6763,26.9253,185.44
1746791951362187,-50.2305,98.4351,365.658
1746791951362197,-30.1715,32.9806,205.021
1746791951362198,1046.6,-413.881,-2385.25
1746791951362202,-15.7404,29.9409,189.404
1746791951362202,293.096,-117.033,-590.386
1746791951362205,-2898.73,1560.77,7917.99
1746791951362208,-2663.89,1404.74,4836.21
1746791951362238,-192.977,49.2221,497.559
1746791951362239,-297.907,195.376,680.02
1746791951362241,437.398,-146.962,-987.308
1746791951362243,3675.86,-1155.97,-6161.78
1746791951362245,-32.3327,45.2416,208.584
1746791951362250,386.677,-279.04,-912.527
1746791951362257,-138.479,42.0696,331.925
1746791951362262,236.402,-131.606,-441.947
1746791951362268,-538.432,517.317,1808.34
1746791951362277,-27.1553,36.098,193.534
1746791951362283,-240.036,70.5559,624.187
1746791951362288,-98.7395,108.646,361.604
1746791951362289,-32.9337,5.96339,128.912
1746791951362290,-60.2942,71.2083,279.002
1746791951362301,-16.1277,32.0821,180.83
1746791951362304,-107.975,87.494,496.318
1746791951362306,213.147,-132.414,-366.402
1746791951362326,-193.293,162.1,888.179
1746791951362335,-13.2439,47.5731,145.242
1746791951362344,-556.79,446.66,990.228
1746791951362351,-1748.22,739.299,5171.3
1746791951362356,-180.484,50.4641,447.828
1746791951362357,-142.015,49.5281,306.252
