timestamp,x,y,z
1747404950141406,-0.392829,-0.0181833,0.697009
1747404950160366,-0.394842,-0.0208733,0.695834
1747404950165434,-0.385602,-0.0255444,0.674952
1747404950165730,-0.402097,-0.0180151,0.690003
1747404950264162,-0.400405,-0.0207566,0.69163
1747404950560865,-0.438777,-0.0167553,0.757978
1747404950560985,-0.459069,-0.014137,0.777623
1747404950565057,-0.474114,-0.0367608,0.80823
1747404950565627,-0.45623,-0.0325714,0.782865
1747404950565799,-0.606557,-0.025828,1.00145
1747404950566194,-0.482807,-0.0053669,0.839705
1747404950567930,-0.503202,-0.0123218,0.869347
1747404950568439,-0.50022,0.00125846,0.87004
1747404950599901,-0.52929,-0.0196914,0.896579
1747404950600399,-0.467511,-0.0274399,0.812956
1747404950602187,-0.410649,-0.021404,0.71406
1747404950602818,-0.417267,-0.040779,0.711241
1747404950603176,-0.469912,-0.0337395,0.811686
1747404950605179,-0.506589,-0.0326892,0.869321
1747404950606808,-0.45355,-0.0203548,0.78349
1747404950607561,-0.474669,-0.0462799,0.80912
1747404950607884,-0.548156,-0.0204942,0.934605
1747404950608365,-0.547394,-0.00953504,0.933372
1747404950608535,-0.649122,0.0104254,1.10695
1747404951779849,-0.727585,-0.113029,1.25593
1747404951779856,-0.877445,-0.114707,1.4301
1747404951779879,0.390007,-0.0384131,2.22226
1747404951779923,0.520397,-0.270114,4.02582
1747404951779958,-0.42998,-0.107465,1.00062
1747404951779974,-0.45878,-0.0838558,0.873092
1747404951779986,0.43313,-0.00506317,2.70525
1747404951780026,-0.117641,-0.179267,3.72943
1747404951780048,0.273013,0.0290097,2.99527
1747404951780050,0.0988827,-0.319902,2.63929
1747404951780072,-0.303368,-0.0567145,0.612991
1747404951780078,-0.977321,-0.165621,1.76876
1747404951780093,-0.130627,-0.116122,1.5391
1747404951780129,0.122098,-0.255914,2.95743
1747404951780133,-0.222925,-0.0192628,0.505265
1747404951780179,0.840048,0.199431,7.91668
1747404951780188,-2.10479,-0.0813587,4.6868
1747404951780190,-0.0830702,-0.0655748,1.78483
1747404951780194,-0.765425,-0.159122,1.51095
1747404951780200,0.40733,-0.089671,2.22413
1747404951780236,0.485903,-0.119554,2.71116
1747404951780244,-0.381806,-0.115155,1.03633
1747404951780252,-0.0492664,-0.0660403,1.79838
1747404951780268,0.0311226,-0.151281,2.91283
1747404951780271,0.399892,-0.0139968,2.43865
1747404951780273,-0.240635,-0.132102,9.96162
1747404951780295,-0.496366,-0.102747,1.01042
1747404951780306,-0.352203,-0.0796148,0.866002
1747404951780319,-0.133872,-0.0390633,0.387205
1747404951780323,0.152978,-0.291053,2.01704
1747404951780372,-0.215613,-0.0689229,0.617107
1747404951780374,0.0379393,-0.145455,2.60602
1747404951780396,-0.211631,-0.0613624,0.568293
1747404951780416,-0.314208,-0.053802,0.606728
1747404951780443,0.398662,-0.0554969,2.22314
1747404951780448,0.141361,-0.0974218,1.02975
1747404951780481,-1.17823,0.0530134,2.47745
1747404951780494,-0.493793,-0.13491,1.23656
1747404951780516,0.489247,-0.579195,4.02461
1747404951780529,-1.31673,0.0597932,2.79079
1747404951780532,-0.737249,-0.0977152,1.21685
1747404951780533,-0.548834,-0.218373,1.78654
1747404951780561,-3.17204,0.212907,6.40695
1747404951780571,0.22846,-0.180263,1.5361
1747404951780577,-0.557692,-0.067777,0.932324
1747404951780585,-1.39721,-0.511154,4.32881
1747404951780601,0.0866022,-0.237569,3.3399
1747404951780637,0.261155,-0.327635,2.21419
1747404951780643,0.380571,-0.119178,2.70038
1747404951780652,-0.327916,-0.213345,1.55101
1747404951780732,0.407343,-0.0982136,2.22424
1747404951780733,0.13709,-0.181741,2.00882
1747404951780750,0.286776,-0.369132,2.43217
1747404951780768,0.390142,-0.115263,2.22336
1747404951780797,0.0735166,-0.0901854,0.87932
1747404951780804,0.151091,-0.214704,1.52765
1747404951780806,0.0647282,-0.246057,2.16586
1747404951780812,0.309908,-0.303824,7.55882
1747404951780814,0.0423406,-0.25321,2.92446
1747404951780831,0.433297,-0.109015,2.70674
1747404951780835,-0.398299,-0.0535795,0.697034
1747404951780847,-0.507598,-0.088251,0.938208
1747404951780888,-0.535894,-0.102508,1.02734
1747404951780900,-0.531031,-0.079936,0.905065
1747404951780909,0.370634,-0.569941,7.61936
1747404951780928,-0.391875,-0.181369,1.41578
1747404951780941,0.379324,-0.244446,3.44293
1747404951780952,0.165392,-0.237749,1.74007
1747404951780952,0.46211,-0.367804,7.68378
1747404951780978,0.437993,-0.126576,2.44329
1747404951780983,0.0622299,-0.145424,1.84024
1747404951781004,-0.0209646,-0.0691431,1.32223
1747404951781031,-7.53045,-1.56832,14.9713
1747404951781044,0.0479948,-0.155761,2.61079
1747404951781047,-0.499147,-0.113351,1.07473
1747404951781048,0.380845,0.00473078,2.43616
1747404951781055,-0.167989,-0.0520202,0.480672
1747404951781089,-0.50066,-0.180772,1.55126
1747404951781116,0.127862,-0.1058,1.11859
1747404951781118,-2.80528,-0.637618,6.57988
1747404951781139,0.110365,-0.0394408,2.94095
1747404951781188,0.13839,0.00675613,3.35001
1747404951781212,-0.644265,-0.0870151,1.05627
1747404951781217,0.279091,-0.18379,2.03447
1747404951781234,-0.611846,-0.013965,0.991441
1747404951781286,0.433419,-0.448314,4.76842
1747404951781296,0.475383,-0.0987173,2.71029
1747404951781297,-0.192374,-0.0643521,0.575799
1747404951781317,0.149834,-0.064084,1.22791
1747404951781328,-0.397853,-0.0797716,0.797817
1747404951781328,0.102426,-0.358667,5.66241
1747404951781328,0.428424,-0.0515125,2.44177
1747404951781340,0.0979681,-0.0422727,1.99193
1747404951781350,0.235917,-0.126336,1.87619
1747404951781350,-0.821347,-0.125046,1.39019
1747404951781365,0.0649352,-0.185987,2.93023
1747404951781369,0.0303594,-0.253301,4.54822
1747404951781405,-0.0461709,-0.156671,2.32262
1747404951781407,0.0981433,-0.0542445,2.16591
1747404951781426,-0.194428,-0.050373,0.482334
1747404951781451,-0.695583,-0.00259722,1.14135
1747404951781471,-1.29307,0.0518486,2.95648
1747404951781473,0.2451,-0.426074,3.41174
1747404951781474,0.438017,-0.145345,2.44349
1747404951781485,0.133172,-0.155488,1.52265
1747404951781499,0.110632,-0.278397,2.95427
1747404951781506,0.398828,-0.158009,2.2245
1747404951781541,0.134215,-0.254583,1.86293
1747404951781547,-1.80917,-0.42205,4.02695
1747404951781603,-0.58267,-0.141344,1.34318
1747404951781633,0.109523,-0.149232,1.51809
1747404951781650,0.226116,-0.00553167,2.98211
1747404951781670,0.0800915,-0.233303,2.37664
1747404951781680,0.437933,-0.0796634,2.44278
1747404951781682,0.0252881,-0.195008,2.35484
1747404951781698,-0.694802,0.00630905,1.14012
1747404951781712,-0.381628,-0.0480665,0.843246
1747404951781719,-13.422,-3.17788,30.3838
1747404951781749,-0.081104,-0.137764,2.30498
1747404951781783,0.414989,-0.668131,4.76781
1747404951781784,-0.962081,0.0361896,2.07338
1747404951781822,0.300335,-0.0851637,1.63899
1747404951781827,0.74655,-1.58565,20.1747
1747404951781835,65.1734,-22.2339,555.444
1747404951781843,23.1526,-37.7466,255.742
1747404951781882,-0.427202,-0.0249031,2.58299
1747404951781910,0.534023,-0.192674,3.04577
1747404951781934,-3.54914,0.142061,8.03803
1747404951781939,0.157723,-0.197975,2.18932
1747404951781943,3.89729,-11.0632,117.758
1747404951781969,0.399892,-0.0139968,2.43865
1747404951781975,-0.625346,-0.0945828,1.07283
1747404951781988,0.247417,-0.191282,2.03038
1747404951781992,-5.01511,0.234964,10.8847
1747404951782007,0.115334,-0.281388,2.18233
1747404951782010,-7.1649,-1.47011,14.031
1747404951782065,-0.512896,-0.156408,1.51844
1747404951782071,-0.0154999,-0.259465,3.28928
1747404951782091,0.187263,-0.20863,1.44544
1747404951782099,0.37594,0.0644003,4.73087
1747404951782123,0.475393,-0.109125,2.71039
1747404951782131,-0.348742,-0.0761946,0.733076
1747404951782140,0.250275,-0.294046,3.00088
1747404951782165,0.112436,-0.096238,3.34376
1747404951782185,-0.56765,-0.0901273,0.999686
1747404951782186,-2.54722,-0.496566,4.91528
1747404951782275,-0.175979,-0.0995955,0.763094
1747404951782283,-1.30103,0.0621018,2.89861
1747404951782301,0.2594,-0.454775,5.77937
1747404951782317,-2.09973,0.0664837,4.84093
1747404951782336,-0.691835,0.0236298,1.75151
1747404951782337,-0.417865,-0.0976285,0.907674
1747404951782395,-0.310416,-0.081387,0.755996
1747404951782460,0.157688,-0.181071,2.18857
1747404951782461,0.501135,-1.46834,19.6383
1747404951782470,0.677461,-0.886569,11.2806
1747404951782476,0.1548,-0.114935,4.62114
1747404951782497,0.437969,-0.107809,2.44308
1747404951782500,0.123794,-0.264751,2.18377
1747404951782558,0.0910082,-0.0750278,0.824248
1747404951782571,-0.798321,-0.298131,2.56428
1747404951782619,-0.0331531,-0.0747227,1.68077
1747404951782635,0.407431,-0.158029,2.22496
1747404951782690,0.411994,0.00532108,2.70244
1747404951782719,-0.643047,-0.0675242,1.0417
1747404951782740,-0.56049,-0.0785906,0.930983
1747404951782750,0.0185081,-0.0951133,1.69895
1747404951782762,0.230826,-0.248648,1.63688
1747404951782779,0.475434,-0.150763,2.71077
1747404951782803,0.105271,-0.09256,0.673828
1747404951782810,-0.118401,-0.0333137,0.342412
1747404951782847,0.192341,-0.292045,2.02473
1747404951782872,-0.339749,-0.169309,1.26366
1747404951782958,-0.211841,-0.135752,0.984189
1747404951783015,0.381359,-0.029871,2.22141
1747404951783036,0.145098,-0.23732,1.73652
1747404951783036,-0.282441,-0.114155,0.993988
1747404951783056,0.437945,-0.0890448,2.44288
1747404951783057,0.133635,-0.267716,2.96236
1747404951783065,0.184918,-0.176292,1.86964
1747404951783069,-0.158849,-0.0333324,0.37275
1747404951783091,0.0608112,-0.301131,3.33148
1747404951783130,0.555398,-0.272923,3.47226
1747404951783170,-10.6103,0.785591,23.6125
1747404951783171,0.00817309,-0.0600052,1.14601
1747404951783183,0.0409451,-0.166271,1.83526
1747404951783192,0.135825,-0.318292,2.39794
1747404951783194,0.145708,-0.382457,3.90225
1747404951783220,-0.0284965,-0.166195,2.33107
1747404951783225,-0.560431,0.0329684,2.43205
1747404951783225,-1.34903,-0.307947,2.88124
1747404951783233,0.443711,-0.0258546,2.7067
1747404951783241,-0.0801536,-0.16229,2.55238
1747404951783246,0.161334,-0.178904,1.17574
1747404951783253,-0.275957,-0.0591429,0.589499
1747404951783294,-0.507177,-0.0773713,0.875841
1747404951783336,0.037937,-0.155528,2.60665
1747404951783373,0.172609,-0.0137885,2.39419
1747404951783378,0.140204,-0.118842,0.919187
1747404951783394,-15.6124,-4.00554,36.2872
1747404951783404,0.138148,-0.141622,0.953698
1747404951783417,-1.02823,0.0842484,3.93513
1747404951783443,0.498464,-0.0406487,3.04173
1747404951783482,0.237399,-0.1584,3.93327
1747404951783509,-0.250108,-0.0844121,0.731992
1747404951783529,-3.00692,-1.00682,35.1361
1747404951783532,0.275024,-0.129181,1.63802
1747404951783553,0.485894,-0.109144,2.71107
1747404951783553,-0.142775,-0.07258,0.60884
1747404951783556,0.178591,-0.449576,3.38979
1747404951783562,0.0983958,-0.272401,2.17724
1747404951783582,0.428584,-0.164092,2.44314
1747404951783623,0.42845,-0.0702691,2.442
1747404951783623,-0.951987,0.0883373,4.12696
1747404951783625,0.201635,-0.0152276,2.65747
1747404951783630,-0.419871,-0.0659016,0.744744
1747404951783638,0.0801318,-0.28855,2.37967
1747404951783642,0.238879,-0.444434,3.00363
1747404951783649,0.343162,-0.144921,2.43437
1747404951783650,-0.00420042,-0.0394769,0.964551
1747404951783653,-0.195245,-0.0435878,0.450132
1747404951783691,0.149897,-0.055843,2.64294
1747404951783694,-0.0402987,-0.054272,1.47419
1747404951783728,-0.159499,-0.123554,2.064
1747404951783736,0.0558125,-0.0752557,1.34208
1747404951783760,0.253575,-0.493747,3.95423
1747404951783770,-0.477694,0.00110078,0.79891
1747404951783784,0.129757,-0.351848,2.65111
1747404951783813,0.437981,-0.117192,2.44319
1747404951783828,0.154613,-0.228545,1.62647
1747404951783848,-0.228522,-0.0533841,0.531619
1747404951783868,-1.24019,-0.247695,2.44787
1747404951783884,-0.0681879,-0.193116,2.86556
1747404951783900,-0.736746,-0.11155,1.23898
1747404951783903,0.464811,-0.0466737,2.70896
1747404951783924,-0.0547774,-0.093673,2.31406
1747404951783946,0.677776,-1.53803,11.2886
1747404951783977,-0.0894321,-0.0832234,2.54121
1747404951783981,-0.123603,-0.0400112,0.397105
1747404951783996,-4.48251,-0.885996,8.77857
1747404951784009,0.807114,-1.13567,7.89498
1747404951784050,-0.325532,-0.0775153,0.719001
1747404951784060,0.595854,-0.0730093,3.47497
1747404951784065,0.170612,-0.0763929,2.65067
1747404951784065,-1.29617,0.0515212,2.93785
1747404951784108,0.110353,-0.158782,1.6157
1747404951784135,0.201683,-0.035687,2.65835
1747404951784143,0.534009,-0.157595,3.04558
