timestamp,x,y,z
1747126786993758,29.1118,20.9761,102.701
1747126786993786,66.151,35.7691,371.675
1747126786993801,31.9584,27.7161,112.755
1747126786993815,30.6985,22.9545,108.3
1747126786993833,63.1782,39.3712,408.827
1747126786993904,66.1278,56.3529,463.12
1747126786993916,33.3204,26.0546,108.573
1747126786993941,31.373,27.9787,113.828
1747126786994022,33.5921,25.9373,108.082
1747126786994034,30.4113,23.2675,108.793
1747126786994082,43.2417,91.71,350.95
1747126786994132,87.0721,99.8971,362.145
1747126786994222,-67.503,245.625,705.604
1747126786994250,70.815,35.1551,389.369
1747126786994359,75.1836,44.3447,217.323
1747126786994370,27.6124,29.666,120.724
1747126786994376,35.8828,32.225,251.273
1747126786994491,99.0024,76.6832,544.403
1747126786994510,81.2034,80.7716,307.728
1747126786994517,104.6,73.2947,500.013
1747126786994518,99.1217,81.3308,569.57
1747126786994628,-46.7137,160.132,469.293
1747126786994664,107.406,-11.891,-270.933
1747126786994704,-339.824,194.522,794.43
1747126786994809,77.2979,48.1036,500.305
1747126786994895,83.0808,169.683,615.704
1747126786994939,87.8721,107.795,390.881
1747126786995058,109.541,-73.4665,-279.049
1747126786995124,-388.266,212.89,883.347
1747126786995200,138.282,103.15,508.939
1747126786995283,67.8157,74.5273,273.177
1747126786995381,76.5773,105.163,403.805
1747126786995426,0.964591,34.7268,160.924
1747126786995577,55.7462,47.5683,306.56
1747126786995723,30.224,35.7065,127.78
1747126786995756,32.1909,34.607,123.822
1747126786995768,-246.721,22.7637,604.494
1747126786995811,79.0803,-33.2108,-153.951
1747126786995889,63.832,66.1007,245.535
1747126786995936,102.648,180.38,664.53
1747126786995985,6.7839,181.807,686.318
1747126786996002,136.298,109.777,461.804
1747126786996002,137.813,114.935,479.639
1747126786996008,55.7381,41.8318,360.698
1747126786996072,67.4128,33.2035,216.9
1747126786996159,140.217,-65.471,-647.063
1747126786996169,108.712,-34.2844,-418.648
1747126786996170,52.4881,42.5663,218.273
1747126786996181,68.8804,40.3892,395.744
1747126786996187,114.329,195.83,721.888
1747126786996421,51.1985,49.3489,196.927
1747126786996425,134.877,105.833,445.199
1747126786996463,50.476,50.158,200.165
1747126786996574,159.417,93.6348,506.595
1747126786996583,85.0781,82.8039,612.669
1747126786996586,51.5511,48.954,195.347
1747126786996727,94.0298,104.407,378.772
1747126786996769,-383.001,245.648,929.172
1747126786996804,125.493,99.6795,408.945
1747126786996874,79.2583,104.58,378.909
1747126786996903,63.0448,50.0761,481.05
1747126786996908,2.45067,47.8172,177.719
1747126786996971,128.124,125.039,471.576
1747126786996977,64.2855,48.1785,462.914
1747126786996983,160.719,95.5873,517.153
1747126786997019,28.9964,38.387,133.632
1747126786997123,123.431,94.1233,402.23
1747126786997256,84.3149,38.2698,453.887
1747126786997295,123.003,92.6188,395.794
1747126786997295,3.14658,47.8319,177.798
1747126786997374,123.014,91.8648,395.823
1747126786997397,129.262,112.705,462.449
1747126786997397,18.028,45.1426,156.247
1747126786997406,131.181,120.321,489.863
1747126786997476,122.599,90.4194,389.589
1747126786997536,-1.12806,159.814,616.393
1747126786997608,75.7008,83.5673,300.217
1747126786997647,171.909,91.8913,590.238
1747126786997677,58.5799,55.9791,218.752
1747126786997749,22.3113,53.809,187.03
1747126786997750,-135.715,335.135,952.289
1747126786997788,112.386,135.215,491.383
1747126786997960,126.311,105.135,445.666
1747126786997966,157.104,-67.823,-328.29
1747126786997982,79.8161,86.7123,311.707
1747126786997998,151.808,135.771,566.891
1747126786998033,126.869,106.201,453.89
1747126786998055,35.527,43.396,152.724
1747126786998104,150.6,131.689,554.289
1747126786998173,150.62,130.639,554.353
1747126786998174,22.8649,53.397,185.592
1747126786998176,56.6691,54.5457,214.752
1747126786998245,59.2251,42.4839,288.495
1747126786998283,23.4101,52.9912,184.175
1747126786998286,89.2405,15.7758,470.481
1747126786998291,79.8,93.8266,337.387
1747126786998384,57.0108,53.6653,212.891
1747126786998384,139.233,103.009,437.024
1747126786998384,60.463,38.6645,185.231
1747126786998427,145.19,118.451,498.529
1747126786998428,39.9724,32.9567,265.385
1747126786998463,158.829,-70.3583,-337.421
1747126786998548,127.146,-46.9548,-512.783
1747126786998558,127.808,-48.9558,-523.702
1747126786998596,99.7392,-8.10306,-235.359
1747126786998633,62.3919,31.1889,186.673
1747126786998679,19.8108,45.7726,160.802
1747126786998700,98.24,84.7004,346.615
1747126786998706,30.4313,38.9826,137.763
1747126786998707,-161.949,112.448,976.174
1747126786998759,145.088,107.732,461.065
1747126786998878,99.3231,75.594,319.591
1747126786998973,30.7931,38.7617,136.978
1747126786999015,99.5546,83.2789,346.485
1747126786999053,106.571,61.3262,361.071
1747126786999127,95.1007,-56.5426,-228.612
1747126786999200,72.127,75.0795,273.336
1747126786999245,54.153,69.0222,263.812
1747126786999246,36.2754,189.45,685.999
1747126786999266,56.2243,126.087,456.322
1747126786999301,99.5104,82.1265,341.684
1747126786999335,50.704,60.7439,454.64
1747126786999361,96.8185,-57.0441,-230.575
1747126786999366,71.4658,52.0652,500.536
1747126786999416,32.7458,200.661,726.636
1747126786999460,95.4835,91.133,372.875
1747126786999468,30.791,39.0224,136.971
1747126786999477,99.362,76.5853,323.787
1747126786999516,71.8596,75.9233,276.415
1747126786999518,71.9581,50.0736,490.51
1747126786999525,71.5932,76.2561,279.59
